transaction_id,customer_id,order_date,price,quantity,discount,location,total_amount
TXN_706405,STD_172100123,2024-05-28T03:13:27.062+07:00,1892.9,10,0.2,Ho Chi Minh,15143.2
TXN_104704,STD_172100123,2024-07-28T18:23:07.157+07:00,1722.75,10,0.12,Hanoi,15160.2
TXN_556905,STD_172100123,2024-05-28T05:00:02.164+07:00,1959.06,10,0.03,Hanoi,19002.885
TXN_585600,STD_172100123,2024-10-05T09:01:23.187+07:00,1961.21,10,0.2,Can Tho,15689.68
TXN_884687,STD_172100123,2024-12-26T08:13:41.263+07:00,1957.29,10,0.12,Da Nang,17224.152
TXN_103514,STD_172100123,2025-03-27T08:36:34.365+07:00,1924.98,10,0.13,Ho Chi Minh,16747.326
TXN_543770,STD_172100123,2024-09-04T22:35:18.422+07:00,1803.24,9,0.06,Hanoi,15255.41
TXN_991092,STD_172100123,2024-09-06T13:05:37.212+07:00,1712.49,10,0.03,Can Tho,16611.154
TXN_287977,STD_172100123,2024-09-08T10:43:42.182+07:00,1967.39,9,0.09,Ho Chi Minh,16112.923
TXN_158794,STD_172100123,2024-07-20T15:41:45.264+07:00,1822.95,10,0.07,Hai Phong,16953.436
TXN_193387,STD_172100123,2024-09-05T18:00:05.949+07:00,1980.12,10,0.03,Can Tho,19207.164
TXN_875714,STD_172100123,2024-07-08T11:12:43.995+07:00,1619.06,10,0.04,Can Tho,15542.977
TXN_957562,STD_172100123,2025-03-25T03:41:01.023+07:00,1801.82,10,0.09,Can Tho,16396.56
TXN_485190,STD_172100123,2024-10-02T12:22:30.067+07:00,1826.05,10,0.02,Hai Phong,17895.291
TXN_866391,STD_172100123,2024-10-14T21:23:02.074+07:00,1854.52,10,0.01,Hanoi,18359.748
TXN_755662,STD_172100123,2024-06-19T00:01:02.133+07:00,1667.34,9,0.0,Can Tho,15006.06
TXN_312338,STD_172100123,2024-09-13T23:05:54.161+07:00,1935.75,9,0.09,Can Tho,15853.792
TXN_644932,STD_172100123,2024-04-28T06:55:08.345+07:00,1778.89,9,0.01,Da Nang,15849.91
TXN_123295,STD_172100123,2024-12-21T16:07:44.567+07:00,1792.35,9,0.01,Da Nang,15969.838
TXN_997250,STD_172100123,2024-11-10T22:14:02.128+07:00,1793.69,9,0.01,Hanoi,15981.777
TXN_271795,STD_172100123,2025-03-22T11:10:19.134+07:00,1979.93,10,0.12,Da Nang,17423.385
TXN_634658,STD_172100123,2024-04-15T10:19:44.151+07:00,1894.83,10,0.16,Hanoi,15916.571
TXN_779156,STD_172100123,2024-07-09T03:57:56.072+07:00,1604.11,10,0.06,Hai Phong,15078.634
TXN_975711,STD_172100123,2025-02-04T06:50:11.091+07:00,1827.75,10,0.14,Da Nang,15718.65
TXN_297240,STD_172100123,2024-05-27T01:37:36.058+07:00,1749.33,10,0.04,Hai Phong,16793.566
TXN_656804,STD_172100123,2024-09-03T14:04:16.124+07:00,1952.58,10,0.19,Hanoi,15815.897
TXN_592895,STD_172100123,2024-10-05T06:24:27.262+07:00,1915.33,10,0.12,Hai Phong,16854.902
TXN_681026,STD_172100123,2025-03-09T21:00:58.309+07:00,1924.55,10,0.22,Da Nang,15011.489
TXN_102709,STD_172100123,2024-09-17T17:50:39.303+07:00,1796.56,10,0.02,Ho Chi Minh,17606.29
TXN_784286,STD_172100123,2024-09-16T02:38:06.330+07:00,1910.71,10,0.21,Hanoi,15094.609
TXN_572046,STD_172100123,2024-07-11T12:34:27.451+07:00,1966.98,10,0.1,Hai Phong,17702.82
TXN_681849,STD_172100123,2024-05-31T17:46:38.003+07:00,1883.41,9,0.08,Hanoi,15594.635
TXN_550325,STD_172100123,2024-07-30T06:24:05.482+07:00,1935.13,10,0.15,Hanoi,16448.605
TXN_367087,STD_172100123,2025-01-30T00:04:14.960+07:00,1952.05,9,0.14,Da Nang,15108.868
TXN_702867,STD_172100123,2025-04-05T10:06:48.979+07:00,1868.22,10,0.09,Hai Phong,17000.8
TXN_239121,STD_172100123,2025-01-31T07:45:49.299+07:00,1677.36,10,0.05,Hai Phong,15934.919
TXN_693232,STD_172100123,2025-03-15T15:45:11.300+07:00,1803.11,10,0.04,Hai Phong,17309.855
TXN_586569,STD_172100123,2024-09-12T03:04:07.537+07:00,1913.98,8,0.02,Hai Phong,15005.604
TXN_852524,STD_172100123,2024-11-27T21:56:03.539+07:00,1955.89,9,0.14,Hai Phong,15138.589
TXN_283423,STD_172100123,2025-02-19T14:03:40.339+07:00,1820.11,9,0.08,Hanoi,15070.512
TXN_156231,STD_172100123,2025-04-05T13:40:01.345+07:00,1858.45,9,0.02,Can Tho,16391.527
TXN_416648,STD_172100123,2024-12-13T00:04:38.345+07:00,1959.34,10,0.13,Da Nang,17046.258
TXN_826542,STD_172100123,2025-02-10T04:56:45.420+07:00,1810.87,9,0.02,Hanoi,15971.874
TXN_731313,STD_172100123,2024-11-12T16:09:46.452+07:00,1893.6,10,0.01,Hanoi,18746.64
TXN_261981,STD_172100123,2024-05-04T15:05:49.530+07:00,1780.04,10,0.1,Hanoi,16020.36
TXN_770506,STD_172100123,2025-01-15T19:38:46.533+07:00,1952.07,10,0.18,Hanoi,16006.974
TXN_156536,STD_172100123,2024-11-24T08:28:35.549+07:00,1853.38,10,0.16,Ho Chi Minh,15568.394
TXN_980186,STD_172100123,2025-02-01T09:23:12.043+07:00,1918.45,9,0.06,Da Nang,16230.086
TXN_884686,STD_172100123,2024-04-26T07:29:14.161+07:00,1564.13,10,0.03,Hanoi,15172.062
TXN_359678,STD_172100123,2024-09-13T23:55:12.179+07:00,1813.73,9,0.0,Da Nang,16323.57
TXN_627049,STD_172100123,2025-04-05T23:13:54.329+07:00,1814.52,9,0.02,Da Nang,16004.066
TXN_408324,STD_172100123,2024-06-02T17:53:04.064+07:00,1898.65,9,0.01,Hanoi,16916.97
TXN_507961,STD_172100123,2024-12-15T04:42:40.134+07:00,1891.55,9,0.04,Hanoi,16342.993
TXN_208700,STD_172100123,2024-07-28T19:32:24.256+07:00,1816.61,9,0.02,Hai Phong,16022.501
TXN_304898,STD_172100123,2025-02-12T12:28:54.361+07:00,1571.7,10,0.0,Hanoi,15717.0
TXN_393644,STD_172100123,2024-11-25T08:26:28.369+07:00,1984.61,8,0.02,Ho Chi Minh,15559.343
TXN_677308,STD_172100123,2025-02-01T11:11:48.508+07:00,1989.27,8,0.03,Hanoi,15436.735
TXN_103804,STD_172100123,2025-02-22T10:03:51.947+07:00,1948.87,10,0.08,Hanoi,17929.604
TXN_314813,STD_172100123,2024-09-13T10:48:47.290+07:00,1843.39,10,0.08,Hai Phong,16959.19
TXN_907284,STD_172100123,2024-07-16T20:18:11.538+07:00,1678.03,10,0.08,Ho Chi Minh,15437.877
TXN_534227,STD_172100123,2024-09-08T13:20:10.373+07:00,1708.13,10,0.05,Can Tho,16227.235
TXN_924612,STD_172100123,2024-10-10T18:03:19.020+07:00,1768.69,10,0.12,Hanoi,15564.471
TXN_144260,STD_172100123,2025-04-05T09:14:36.183+07:00,1949.98,9,0.14,Hanoi,15092.846
TXN_532647,STD_172100123,2025-04-03T04:54:21.319+07:00,1861.91,9,0.0,Hai Phong,16757.19
TXN_653946,STD_172100123,2025-03-03T10:48:17.337+07:00,1795.88,9,0.01,Hanoi,16001.291
TXN_621580,STD_172100123,2024-07-17T18:47:43.423+07:00,1835.08,9,0.04,Hai Phong,15855.09
TXN_532585,STD_172100123,2024-08-23T09:19:06.489+07:00,1844.53,10,0.14,Hanoi,15862.959
TXN_740729,STD_172100123,2024-09-03T02:00:07.068+07:00,1619.71,10,0.04,Ho Chi Minh,15549.215
TXN_776603,STD_172100123,2024-10-07T17:48:54.349+07:00,1865.11,9,0.01,Hanoi,16618.13
TXN_139393,STD_172100123,2024-10-13T02:13:54.977+07:00,1862.46,10,0.12,Da Nang,16389.648
TXN_955312,STD_172100123,2024-11-15T03:32:55.071+07:00,1517.35,10,0.0,Ho Chi Minh,15173.5
TXN_497295,STD_172100123,2024-06-03T20:05:09.168+07:00,1952.46,10,0.15,Hanoi,16595.91
TXN_586534,STD_172100123,2024-12-12T19:14:36.346+07:00,1950.34,10,0.16,Da Nang,16382.857
TXN_479637,STD_172100123,2024-07-25T03:44:27.567+07:00,1979.62,8,0.05,Hanoi,15045.111
TXN_719697,STD_172100123,2024-05-28T16:30:21.074+07:00,1857.88,9,0.05,Hanoi,15884.874
TXN_811600,STD_172100123,2024-05-12T01:30:29.087+07:00,1823.12,10,0.12,Can Tho,16043.455
TXN_431579,STD_172100123,2024-11-04T03:52:05.095+07:00,1994.96,9,0.08,Da Nang,16518.27
TXN_144134,STD_172100123,2025-01-29T15:49:26.132+07:00,1917.64,10,0.08,Hanoi,17642.29
TXN_127199,STD_172100123,2025-04-07T01:50:05.436+07:00,1877.01,10,0.15,Hai Phong,15954.585
TXN_971027,STD_172100123,2024-09-15T00:09:01.566+07:00,1911.25,9,0.05,Can Tho,16341.1875
TXN_726535,STD_172100123,2025-03-14T00:59:46.537+07:00,1666.46,10,0.01,Can Tho,16497.953
TXN_326298,STD_172100123,2024-09-07T15:21:57.069+07:00,1743.55,9,0.04,Hai Phong,15064.271
TXN_497671,STD_172100123,2024-07-04T13:30:30.398+07:00,1965.38,10,0.01,Ho Chi Minh,19457.264
TXN_966799,STD_172100123,2024-09-20T15:44:28.522+07:00,1923.06,9,0.11,Da Nang,15403.711
TXN_694818,STD_172100123,2024-06-04T01:10:51.161+07:00,1509.99,10,0.01,Da Nang,14948.901
TXN_406358,STD_172100123,2024-10-23T05:51:48.459+07:00,1809.66,9,0.05,Hai Phong,15472.593
TXN_796107,STD_172100123,2025-02-11T23:08:30.914+07:00,1942.05,9,0.05,Hai Phong,16604.53
TXN_725950,STD_172100123,2024-11-21T11:18:57.958+07:00,1747.69,10,0.06,Hai Phong,16428.285
TXN_786999,STD_172100123,2024-08-25T03:37:01.987+07:00,1996.29,10,0.01,Da Nang,19763.271
TXN_206234,STD_172100123,2025-01-16T00:39:32.038+07:00,1888.47,9,0.03,Hanoi,16486.344
TXN_456782,STD_172100123,2024-12-10T17:20:42.272+07:00,1921.91,10,0.21,Da Nang,15183.089
TXN_139456,STD_172100123,2025-02-17T16:20:43.344+07:00,1695.91,10,0.1,Hanoi,15263.189
TXN_795949,STD_172100123,2025-01-05T16:03:04.920+07:00,1967.15,10,0.17,Can Tho,16327.345
TXN_952366,STD_172100123,2024-11-25T22:51:46.927+07:00,1648.3,10,0.04,Can Tho,15823.68
TXN_265046,STD_172100123,2024-09-13T04:53:49.018+07:00,1926.43,10,0.16,Hai Phong,16182.014
TXN_129437,STD_172100123,2024-12-20T04:12:55.030+07:00,1772.84,9,0.02,Can Tho,15636.448
TXN_715456,STD_172100123,2025-02-28T03:30:13.071+07:00,1892.8,10,0.14,Hai Phong,16278.08
TXN_456454,STD_172100123,2025-02-24T04:48:59.300+07:00,1876.92,9,0.08,Hai Phong,15540.899
TXN_564018,STD_172100123,2025-02-12T08:16:19.955+07:00,1847.58,10,0.16,Ho Chi Minh,15519.672
TXN_272052,STD_172100123,2024-10-02T02:51:21.578+07:00,1963.97,8,0.0,Hanoi,15711.76
TXN_995976,STD_172100123,2024-08-06T13:17:53.919+07:00,1858.73,10,0.11,Ho Chi Minh,16542.697
TXN_421069,STD_172100123,2024-07-27T17:53:04.046+07:00,1984.47,9,0.1,Ho Chi Minh,16074.207
TXN_481527,STD_172100123,2024-05-20T07:20:18.068+07:00,1867.6,9,0.04,Can Tho,16136.064
TXN_848594,STD_172100123,2024-04-23T09:52:52.267+07:00,1928.91,10,0.11,Hai Phong,17167.299
TXN_575764,STD_172100123,2024-09-11T10:39:37.546+07:00,1976.34,8,0.02,Da Nang,15494.506
TXN_721140,STD_172100123,2024-08-06T19:15:58.219+07:00,1852.88,10,0.14,Hai Phong,15934.769
TXN_377631,STD_172100123,2024-10-23T21:25:07.570+07:00,1908.52,10,0.21,Da Nang,15077.308
TXN_257540,STD_172100123,2024-11-04T12:07:10.090+07:00,1943.63,9,0.14,Ho Chi Minh,15043.696
TXN_879922,STD_172100123,2024-07-20T00:03:49.302+07:00,1998.84,10,0.23,Can Tho,15391.068
TXN_348007,STD_172100123,2024-10-06T11:27:02.343+07:00,1842.73,10,0.06,Ho Chi Minh,17321.662
TXN_232997,STD_172100123,2024-06-29T09:07:15.385+07:00,1981.37,8,0.05,Hai Phong,15058.412
TXN_747185,STD_172100123,2025-03-18T11:43:57.092+07:00,1841.78,10,0.15,Da Nang,15655.131
TXN_867264,STD_172100123,2025-02-14T23:09:01.108+07:00,1931.32,8,0.0,Hanoi,15450.56
TXN_961915,STD_172100123,2024-07-26T20:29:36.178+07:00,1800.94,9,0.07,Can Tho,15073.867
TXN_977004,STD_172100123,2024-09-01T19:39:00.246+07:00,1707.1,9,0.0,Ho Chi Minh,15363.899
TXN_273455,STD_172100123,2024-10-17T11:00:42.120+07:00,1998.19,10,0.02,Hai Phong,19582.262
TXN_843642,STD_172100123,2025-01-27T04:55:34.247+07:00,1849.84,9,0.06,Can Tho,15649.646
TXN_549134,STD_172100123,2025-02-05T10:55:28.374+07:00,1761.79,10,0.1,Ho Chi Minh,15856.11
TXN_309947,STD_172100123,2024-11-20T01:22:41.452+07:00,1818.86,10,0.03,Can Tho,17642.941
TXN_620979,STD_172100123,2025-02-12T11:54:05.492+07:00,1978.88,9,0.02,Hai Phong,17453.723
TXN_816968,STD_172100123,2025-03-27T16:41:06.508+07:00,1651.7,10,0.04,Hai Phong,15856.319
TXN_954942,STD_172100123,2024-08-31T07:20:16.983+07:00,1946.43,10,0.06,Can Tho,18296.443
TXN_578208,STD_172100123,2024-07-20T08:50:46.196+07:00,1848.94,10,0.01,Hai Phong,18304.504
TXN_406559,STD_172100123,2025-03-17T07:44:14.358+07:00,1734.19,10,0.12,Can Tho,15260.87
TXN_985080,STD_172100123,2025-03-01T14:46:10.383+07:00,1953.82,9,0.15,Hai Phong,14946.723
TXN_606495,STD_172100123,2024-10-05T04:00:47.506+07:00,1990.92,8,0.01,Can Tho,15768.087
TXN_219566,STD_172100123,2024-05-20T18:29:09.403+07:00,1783.22,9,0.04,Hanoi,15407.02
TXN_535726,STD_172100123,2024-05-13T23:50:01.555+07:00,1919.21,10,0.04,Hanoi,18424.416
TXN_468263,STD_172100123,2025-03-16T03:04:20.568+07:00,1999.4,10,0.07,Ho Chi Minh,18594.42
TXN_418750,STD_172100123,2024-04-16T10:08:09.118+07:00,1795.68,10,0.01,Da Nang,17777.232
TXN_887810,STD_172100123,2024-09-13T07:13:07.207+07:00,1858.63,10,0.05,Can Tho,17656.986
TXN_774239,STD_172100123,2025-02-18T04:04:28.223+07:00,1990.32,10,0.05,Hai Phong,18908.04
TXN_424748,STD_172100123,2024-06-15T23:49:19.378+07:00,1975.82,10,0.14,Da Nang,16992.05
TXN_156759,STD_172100123,2024-05-12T07:46:16.458+07:00,1844.12,10,0.06,Can Tho,17334.727
TXN_827629,STD_172100123,2025-01-23T13:02:30.216+07:00,1762.01,10,0.06,Ho Chi Minh,16562.895
TXN_405280,STD_172100123,2024-07-11T06:18:41.358+07:00,1767.86,9,0.01,Ho Chi Minh,15751.633
TXN_290170,STD_172100123,2025-04-06T02:04:26.413+07:00,1924.73,10,0.03,Ho Chi Minh,18669.883
TXN_940023,STD_172100123,2025-01-02T11:01:11.058+07:00,1809.06,10,0.04,Hai Phong,17366.977
TXN_578239,STD_172100123,2024-07-19T06:12:53.204+07:00,1863.63,10,0.11,Da Nang,16586.307
TXN_359424,STD_172100123,2025-04-07T06:00:05.428+07:00,1979.19,9,0.13,Can Tho,15497.057
TXN_770784,STD_172100123,2024-05-01T02:11:37.505+07:00,1933.67,9,0.11,Ho Chi Minh,15488.697
TXN_551134,STD_172100123,2024-12-13T11:32:47.953+07:00,1787.06,9,0.03,Da Nang,15601.035
TXN_520955,STD_172100123,2024-07-27T10:35:15.042+07:00,1679.71,10,0.01,Can Tho,16629.129
TXN_593676,STD_172100123,2024-12-17T04:44:47.302+07:00,1800.19,9,0.03,Da Nang,15715.658
TXN_245342,STD_172100123,2024-05-13T03:37:35.489+07:00,1858.98,10,0.04,Hai Phong,17846.209
TXN_783651,STD_172100123,2025-01-25T09:58:10.492+07:00,1765.84,10,0.11,Can Tho,15715.977
TXN_955000,STD_172100123,2024-09-21T03:44:56.537+07:00,1879.91,10,0.05,Da Nang,17859.145
TXN_121140,STD_172100123,2024-12-02T14:56:01.557+07:00,1998.41,10,0.15,Ho Chi Minh,16986.484
TXN_360283,STD_172100123,2024-07-25T14:39:22.185+07:00,1953.81,10,0.1,Hanoi,17584.291
TXN_893967,STD_172100123,2025-03-23T12:11:19.214+07:00,1957.43,10,0.12,Ho Chi Minh,17225.385
TXN_930710,STD_172100123,2025-03-09T20:25:07.268+07:00,1711.34,10,0.09,Hanoi,15573.193
TXN_700534,STD_172100123,2025-02-09T18:21:51.288+07:00,1658.39,10,0.05,Can Tho,15754.705
TXN_143613,STD_172100123,2025-03-08T23:56:58.338+07:00,1920.17,9,0.08,Hai Phong,15899.009
TXN_535837,STD_172100123,2024-11-10T15:39:46.516+07:00,1984.9,9,0.15,Hai Phong,15184.485
TXN_485863,STD_172100123,2024-11-10T15:45:22.518+07:00,1959.58,10,0.08,Ho Chi Minh,18028.135
TXN_855692,STD_172100123,2025-03-29T10:04:27.558+07:00,1975.87,10,0.13,Ho Chi Minh,17190.068
TXN_728529,STD_172100123,2024-12-21T16:27:40.131+07:00,1997.54,10,0.18,Da Nang,16379.828
TXN_609714,STD_172100123,2024-05-18T07:37:02.262+07:00,1926.32,9,0.06,Da Nang,16296.666
TXN_238627,STD_172100123,2025-01-15T09:15:56.954+07:00,1886.47,9,0.06,Hanoi,15959.536
TXN_525776,STD_172100123,2025-01-11T23:07:54.974+07:00,1717.73,10,0.07,Hai Phong,15974.89
TXN_686672,STD_172100123,2024-08-21T15:15:29.367+07:00,1873.25,10,0.15,Hanoi,15922.625
TXN_685038,STD_172100123,2024-05-11T21:55:44.437+07:00,1931.47,9,0.06,Hai Phong,16340.236
TXN_316142,STD_172100123,2025-03-13T12:33:32.440+07:00,1999.72,10,0.0,Hai Phong,19997.2
TXN_109252,STD_172100123,2025-04-06T21:16:26.510+07:00,1917.91,10,0.2,Can Tho,15343.28
TXN_348920,STD_172100123,2024-05-06T00:23:10.569+07:00,1770.78,10,0.12,Can Tho,15582.864
TXN_927148,STD_172100123,2024-10-31T17:16:10.148+07:00,1955.43,10,0.05,Can Tho,18576.586
TXN_347475,STD_172100123,2024-10-14T00:47:48.239+07:00,1814.21,9,0.06,Hai Phong,15348.216
TXN_120953,STD_172100123,2025-01-21T15:56:48.312+07:00,1603.02,10,0.05,Ho Chi Minh,15228.69
TXN_213545,STD_172100123,2024-10-18T23:26:07.344+07:00,1862.65,10,0.17,Hanoi,15459.995
TXN_202908,STD_172100123,2024-08-15T16:49:29.446+07:00,1815.71,10,0.14,Ho Chi Minh,15615.105
TXN_883099,STD_172100123,2024-05-13T14:37:30.449+07:00,1687.88,10,0.04,Hanoi,16203.648
TXN_797340,STD_172100123,2024-07-27T13:09:19.539+07:00,1988.38,8,0.03,Da Nang,15429.829
TXN_868355,STD_172100123,2025-01-06T15:15:06.984+07:00,1979.51,10,0.2,Can Tho,15836.08
TXN_342365,STD_172100123,2025-02-15T06:51:55.001+07:00,1865.48,10,0.19,Da Nang,15110.389
TXN_843998,STD_172100123,2025-03-04T00:53:58.019+07:00,1610.74,10,0.05,Da Nang,15302.03
TXN_736020,STD_172100123,2024-07-09T06:46:44.179+07:00,1896.13,10,0.04,Hanoi,18202.848
TXN_803326,STD_172100123,2025-04-05T05:04:37.286+07:00,1907.87,9,0.02,Hai Phong,16827.414
TXN_551819,STD_172100123,2024-09-10T18:56:53.291+07:00,1997.04,9,0.02,Can Tho,17613.893
TXN_735483,STD_172100123,2024-10-30T04:28:37.048+07:00,1605.59,10,0.0,Da Nang,16055.899
TXN_866958,STD_172100123,2025-03-10T21:52:53.106+07:00,1780.52,10,0.07,Can Tho,16558.836
TXN_216385,STD_172100123,2024-05-21T18:39:50.337+07:00,1654.75,10,0.03,Can Tho,16051.075
TXN_194793,STD_172100123,2025-02-26T02:32:39.386+07:00,1573.06,10,0.04,Can Tho,15101.376
TXN_872007,STD_172100123,2025-03-31T02:26:44.508+07:00,1961.16,9,0.03,Hanoi,17120.928
TXN_767001,STD_172100123,2024-08-26T23:36:16.580+07:00,1790.99,10,0.03,Hanoi,17372.604
TXN_368859,STD_172100123,2024-08-22T01:44:52.995+07:00,1997.12,9,0.11,Ho Chi Minh,15996.931
TXN_321843,STD_172100123,2025-03-29T07:05:43.029+07:00,1987.41,9,0.03,Da Nang,17350.09
TXN_936380,STD_172100123,2024-11-10T14:29:07.038+07:00,1679.35,10,0.06,Da Nang,15785.89
TXN_979264,STD_172100123,2024-10-19T19:22:29.129+07:00,1775.91,9,0.02,Da Nang,15663.527
TXN_691701,STD_172100123,2024-04-22T03:26:16.234+07:00,1720.24,9,0.01,Hanoi,15327.339
TXN_679353,STD_172100123,2024-12-12T13:50:22.288+07:00,1917.48,10,0.14,Ho Chi Minh,16490.328
TXN_471725,STD_172100123,2024-05-18T02:54:49.449+07:00,1714.43,10,0.01,Hai Phong,16972.857
TXN_696603,STD_172100123,2024-07-30T23:02:32.935+07:00,1736.63,10,0.09,Hanoi,15803.333
TXN_173062,STD_172100123,2025-02-21T23:27:49.147+07:00,1832.68,10,0.17,Can Tho,15211.244
TXN_894628,STD_172100123,2024-10-10T23:55:39.971+07:00,1931.67,10,0.03,Hanoi,18737.201
TXN_159227,STD_172100123,2025-03-28T06:43:27.263+07:00,1916.18,9,0.03,Hai Phong,16728.254
TXN_717521,STD_172100123,2024-06-20T05:42:59.340+07:00,1859.35,10,0.12,Ho Chi Minh,16362.28
TXN_923337,STD_172100123,2025-02-06T16:56:17.425+07:00,1807.12,10,0.13,Ho Chi Minh,15721.943
TXN_456980,STD_172100123,2024-10-09T08:46:21.539+07:00,1933.99,10,0.17,Ho Chi Minh,16052.117
TXN_301738,STD_172100123,2024-08-18T07:42:40.165+07:00,1941.06,10,0.08,Da Nang,17857.754
TXN_459493,STD_172100123,2024-12-25T10:23:22.457+07:00,1981.46,9,0.11,Da Nang,15871.495
TXN_345560,STD_172100123,2025-03-16T06:24:09.460+07:00,1996.39,10,0.17,Can Tho,16570.037
TXN_105609,STD_172100123,2024-06-08T14:47:03.502+07:00,1863.45,10,0.04,Ho Chi Minh,17889.12
TXN_657197,STD_172100123,2024-09-19T03:12:33.139+07:00,1557.15,10,0.02,Da Nang,15260.07
TXN_838105,STD_172100123,2024-10-02T19:35:05.140+07:00,1945.74,9,0.07,Can Tho,16285.844
TXN_902580,STD_172100123,2024-12-28T16:23:21.449+07:00,1697.45,10,0.09,Hanoi,15446.794
TXN_285057,STD_172100123,2024-11-28T21:35:55.505+07:00,1796.14,9,0.01,Can Tho,16003.607
TXN_854830,STD_172100123,2025-01-19T18:06:53.559+07:00,1973.37,10,0.2,Ho Chi Minh,15786.96
TXN_613280,STD_172100123,2024-07-15T02:08:46.973+07:00,1988.54,8,0.01,Da Nang,15749.237
TXN_257976,STD_172100123,2024-04-16T10:20:38.092+07:00,1528.51,10,0.02,Hanoi,14979.397
TXN_893086,STD_172100123,2025-03-13T02:18:40.094+07:00,1841.04,10,0.02,Hanoi,18042.193
TXN_750017,STD_172100123,2024-07-22T13:48:44.570+07:00,1930.78,10,0.1,Da Nang,17377.02
TXN_514721,STD_172100123,2024-08-19T22:11:50.941+07:00,1629.12,10,0.04,Ho Chi Minh,15639.552
TXN_457670,STD_172100123,2024-04-10T00:51:14.099+07:00,1942.14,10,0.02,Can Tho,19032.973
TXN_430758,STD_172100123,2025-02-27T04:16:49.254+07:00,1700.43,10,0.02,Hai Phong,16664.215
TXN_559192,STD_172100123,2024-11-07T00:25:52.308+07:00,1555.31,10,0.0,Can Tho,15553.101
TXN_593410,STD_172100123,2024-12-03T01:24:35.320+07:00,1673.34,10,0.08,Hai Phong,15394.729
TXN_457561,STD_172100123,2025-01-30T05:15:49.061+07:00,1896.36,10,0.18,Da Nang,15550.151
TXN_767070,STD_172100123,2025-02-26T17:46:26.349+07:00,1599.5,10,0.0,Can Tho,15995.0
TXN_897850,STD_172100123,2025-01-14T09:27:49.371+07:00,1807.32,10,0.11,Ho Chi Minh,16085.147
TXN_231327,STD_172100123,2024-11-28T11:48:35.547+07:00,1728.62,9,0.04,Da Nang,14935.276
TXN_277605,STD_172100123,2024-09-09T05:57:05.975+07:00,1935.64,10,0.12,Ho Chi Minh,17033.633
TXN_800957,STD_172100123,2025-04-06T23:51:56.075+07:00,1961.33,8,0.03,Ho Chi Minh,15219.921
TXN_207558,STD_172100123,2025-02-12T18:31:16.116+07:00,1742.56,10,0.05,Can Tho,16554.32
TXN_712723,STD_172100123,2024-08-02T16:17:05.544+07:00,1905.78,10,0.07,Hanoi,17723.754
TXN_594720,STD_172100123,2024-06-23T10:20:20.448+07:00,1909.15,8,0.02,Hai Phong,14967.736
TXN_944072,STD_172100123,2025-02-07T01:21:29.064+07:00,1910.79,9,0.01,Hanoi,17025.139
TXN_975172,STD_172100123,2024-10-11T00:09:27.023+07:00,1749.96,10,0.07,Can Tho,16274.628
TXN_244812,STD_172100123,2025-02-14T01:56:07.030+07:00,1961.7,10,0.04,Can Tho,18832.32
TXN_695313,STD_172100123,2024-05-13T20:47:13.211+07:00,1805.43,10,0.01,Hanoi,17873.758
TXN_192737,STD_172100123,2025-02-23T23:25:48.336+07:00,1876.36,9,0.11,Hai Phong,15029.644
TXN_347150,STD_172100123,2024-04-22T15:46:07.409+07:00,1711.19,10,0.04,Hanoi,16427.422
TXN_344605,STD_172100123,2024-07-20T22:56:42.473+07:00,1589.73,10,0.02,Da Nang,15579.3545
TXN_986384,STD_172100123,2024-09-12T21:42:05.499+07:00,1834.56,10,0.07,Da Nang,17061.41
TXN_917758,STD_172100123,2024-07-07T15:43:54.572+07:00,1684.25,10,0.02,Ho Chi Minh,16505.65
TXN_243371,STD_172100123,2024-05-24T01:15:27.188+07:00,1881.63,10,0.07,Can Tho,17499.16
TXN_168380,STD_172100123,2025-04-06T21:46:10.263+07:00,1721.75,10,0.07,Hai Phong,16012.275
TXN_797420,STD_172100123,2025-02-25T04:44:10.447+07:00,1775.77,10,0.02,Can Tho,17402.545
TXN_616096,STD_172100123,2024-10-14T15:37:22.974+07:00,1907.17,10,0.05,Can Tho,18118.115
TXN_970996,STD_172100123,2025-01-24T07:36:17.328+07:00,1976.24,10,0.19,Can Tho,16007.544
TXN_553504,STD_172100123,2024-10-15T18:02:03.102+07:00,1957.65,9,0.07,Hai Phong,16385.53
TXN_573986,STD_172100123,2024-06-19T07:10:44.273+07:00,1804.71,10,0.02,Da Nang,17686.158
TXN_219936,STD_172100123,2024-10-22T23:17:30.442+07:00,1824.34,10,0.07,Ho Chi Minh,16966.363
TXN_724185,STD_172100123,2024-12-29T07:41:02.933+07:00,1899.66,10,0.17,Hanoi,15767.178
TXN_696483,STD_172100123,2024-12-31T20:56:33.386+07:00,1689.11,10,0.09,Ho Chi Minh,15370.9
TXN_887255,STD_172100123,2025-02-10T13:39:51.501+07:00,1745.27,10,0.13,Ho Chi Minh,15183.849
TXN_975588,STD_172100123,2024-06-18T02:31:04.563+07:00,1755.18,10,0.02,Da Nang,17200.766
TXN_978303,STD_172100123,2024-06-26T20:20:06.609+07:00,1913.36,9,0.05,Da Nang,16359.228
TXN_489253,STD_172100123,2024-07-21T15:38:18.689+07:00,1935.68,8,0.03,Ho Chi Minh,15020.878
TXN_267154,STD_172100123,2025-01-03T06:44:38.080+07:00,1734.93,10,0.09,Can Tho,15787.863
